Year,Kommune,Species,Group,Taken game,Taken game group
2009,Solrød,Ræv,Rovdyr,13,14
2009,Solrød,Husskade,Kragefugle,176,365
2009,Solrød,Krage,Kragefugle,169,365
2009,Solrød,Råge,Kragefugle,20,365
2009,Solrød,Skarv,Kragefugle,0,365
2009,Solrød,Måge,Måger,10,19
2009,Solrød,Sildemåge,Måger,0,19
2009,Solrød,Svartbag,Måger,2,19
2009,Solrød,Sølvmåge,Måger,7,19
2009,Solrød,Ringdue,Duer,2240,2242
2009,Solrød,Tyrkerdue,Duer,2,2242
2009,Sorø,Agerhøne,Hønsefugle,900,15532
2009,Sorø,Fasan,Hønsefugle,14632,15532
2009,Sorø,Andre dykænder,Andefugle,138,8321
2009,Sorø,Andre svømmeænder,Andefugle,450,8321
2009,Sorø,Atlingand,Andefugle,0,8321
2009,Sorø,Bjergand,Andefugle,2,8321
2009,Sorø,Ederfugl,Andefugle,192,8321
2009,Sorø,Fløjlsand,Andefugle,7,8321
2009,Sorø,Gråand,Andefugle,6955,8321
2009,Sorø,Havlit,Andefugle,6,8321
2009,Sorø,Hvinand,Andefugle,46,8321
2009,Sorø,Knarand,Andefugle,4,8321
2009,Sorø,Krikand,Andefugle,273,8321
2009,Sorø,Pibeand,Andefugle,142,8321
2009,Sorø,Skeand,Andefugle,7,8321
2009,Sorø,Sortand,Andefugle,25,8321
2009,Sorø,Spidsand,Andefugle,23,8321
2009,Sorø,Stor skallesluger,Andefugle,3,8321
2009,Sorø,Taffeland,Andefugle,3,8321
2009,Sorø,Toppet skallesluger,Andefugle,6,8321
2009,Sorø,Troldand,Andefugle,39,8321
2009,Sorø,Blisgås,Gæs,6,751
2009,Sorø,Canadagås,Gæs,162,751
2009,Sorø,Grågås,Gæs,200,751
2009,Sorø,Gås,Gæs,376,751
2009,Sorø,Kortnæbbet gås,Gæs,1,751
2009,Sorø,Sædgås,Gæs,6,751
2009,Sorø,Blishøne,Vadefugle,261,722
2009,Sorø,Dobbeltbekkasin,Vadefugle,70,722
2009,Sorø,Skovsneppe,Vadefugle,391,722
2009,Sorø,Dådyr,Hovdyr,144,2174
2009,Sorø,Krondyr,Hovdyr,10,2174
2009,Sorø,Rådyr,Hovdyr,2019,2174
2009,Sorø,Sika,Hovdyr,1,2174
2009,Sorø,Hare,Støttetandede,893,903
2009,Sorø,Kanin,Støttetandede,10,903
2009,Sorø,Husmår,Rovdyr,13,331
2009,Sorø,Ilder,Rovdyr,24,331
2009,Sorø,Ræv,Rovdyr,294,331
2009,Sorø,Husskade,Kragefugle,621,4333
2009,Sorø,Krage,Kragefugle,1510,4333
2009,Sorø,Råge,Kragefugle,2201,4333
2009,Sorø,Skarv,Kragefugle,1,4333
2009,Sorø,Måge,Måger,226,452
2009,Sorø,Sildemåge,Måger,2,452
2009,Sorø,Svartbag,Måger,56,452
2009,Sorø,Sølvmåge,Måger,168,452
2009,Sorø,Ringdue,Duer,10028,10130
2009,Sorø,Tyrkerdue,Duer,102,10130
2009,Stevns,Agerhøne,Hønsefugle,705,10006
2009,Stevns,Fasan,Hønsefugle,9301,10006
2009,Stevns,Andre dykænder,Andefugle,29,4120
2009,Stevns,Andre svømmeænder,Andefugle,183,4120
2009,Stevns,Atlingand,Andefugle,0,4120
2009,Stevns,Bjergand,Andefugle,0,4120
2009,Stevns,Ederfugl,Andefugle,47,4120
2009,Stevns,Fløjlsand,Andefugle,2,4120
2009,Stevns,Gråand,Andefugle,3649,4120
2009,Stevns,Havlit,Andefugle,1,4120
2009,Stevns,Hvinand,Andefugle,10,4120
2009,Stevns,Knarand,Andefugle,2,4120
2009,Stevns,Krikand,Andefugle,111,4120
2009,Stevns,Pibeand,Andefugle,58,4120
2009,Stevns,Skeand,Andefugle,3,4120
2009,Stevns,Sortand,Andefugle,5,4120
2009,Stevns,Spidsand,Andefugle,9,4120
2009,Stevns,Stor skallesluger,Andefugle,1,4120
2009,Stevns,Taffeland,Andefugle,1,4120
2009,Stevns,Toppet skallesluger,Andefugle,1,4120
2009,Stevns,Troldand,Andefugle,8,4120
2009,Stevns,Blisgås,Gæs,5,586
2009,Stevns,Canadagås,Gæs,126,586
2009,Stevns,Grågås,Gæs,156,586
2009,Stevns,Gås,Gæs,293,586
2009,Stevns,Kortnæbbet gås,Gæs,1,586
2009,Stevns,Sædgås,Gæs,5,586
2009,Stevns,Blishøne,Vadefugle,20,261
2009,Stevns,Dobbeltbekkasin,Vadefugle,13,261
2009,Stevns,Skovsneppe,Vadefugle,228,261
2009,Stevns,Dådyr,Hovdyr,3,744
2009,Stevns,Krondyr,Hovdyr,1,744
2009,Stevns,Rådyr,Hovdyr,740,744
2009,Stevns,Sika,Hovdyr,0,744
2009,Stevns,Hare,Støttetandede,599,599
2009,Stevns,Kanin,Støttetandede,0,599
2009,Stevns,Husmår,Rovdyr,0,152
2009,Stevns,Ilder,Rovdyr,6,152
2009,Stevns,Ræv,Rovdyr,146,152
2009,Stevns,Husskade,Kragefugle,282,2293
2009,Stevns,Krage,Kragefugle,638,2293
2009,Stevns,Råge,Kragefugle,1300,2293
2009,Stevns,Skarv,Kragefugle,73,2293
2009,Stevns,Måge,Måger,118,236
2009,Stevns,Sildemåge,Måger,1,236
2009,Stevns,Svartbag,Måger,29,236
2009,Stevns,Sølvmåge,Måger,88,236
2009,Stevns,Ringdue,Duer,4778,4793
2009,Stevns,Tyrkerdue,Duer,15,4793
2009,Struer,Agerhøne,Hønsefugle,26,2672
2009,Struer,Fasan,Hønsefugle,2646,2672
2009,Struer,Andre dykænder,Andefugle,351,2005
2009,Struer,Andre svømmeænder,Andefugle,295,2005
2009,Struer,Atlingand,Andefugle,0,2005
2009,Struer,Bjergand,Andefugle,4,2005
2009,Struer,Ederfugl,Andefugle,20,2005
2009,Struer,Fløjlsand,Andefugle,19,2005
2009,Struer,Gråand,Andefugle,694,2005
2009,Struer,Havlit,Andefugle,16,2005
2009,Struer,Hvinand,Andefugle,116,2005
2009,Struer,Knarand,Andefugle,3,2005
2009,Struer,Krikand,Andefugle,179,2005
2009,Struer,Pibeand,Andefugle,93,2005
2009,Struer,Skeand,Andefugle,5,2005
2009,Struer,Sortand,Andefugle,63,2005
2009,Struer,Spidsand,Andefugle,15,2005
2009,Struer,Stor skallesluger,Andefugle,8,2005
2009,Struer,Taffeland,Andefugle,9,2005
2009,Struer,Toppet skallesluger,Andefugle,16,2005
2009,Struer,Troldand,Andefugle,99,2005
2009,Struer,Blisgås,Gæs,1,50
2009,Struer,Canadagås,Gæs,1,50
2009,Struer,Grågås,Gæs,17,50
2009,Struer,Gås,Gæs,25,50
2009,Struer,Kortnæbbet gås,Gæs,6,50
2009,Struer,Sædgås,Gæs,0,50
2009,Struer,Blishøne,Vadefugle,13,233
2009,Struer,Dobbeltbekkasin,Vadefugle,22,233
2009,Struer,Skovsneppe,Vadefugle,198,233
2009,Struer,Dådyr,Hovdyr,0,289
2009,Struer,Krondyr,Hovdyr,29,289
2009,Struer,Rådyr,Hovdyr,260,289
2009,Struer,Sika,Hovdyr,0,289
2009,Struer,Hare,Støttetandede,99,99
2009,Struer,Kanin,Støttetandede,0,99
2009,Struer,Husmår,Rovdyr,22,238
2009,Struer,Ilder,Rovdyr,6,238
2009,Struer,Ræv,Rovdyr,210,238
2009,Struer,Husskade,Kragefugle,74,1062
2009,Struer,Krage,Kragefugle,129,1062
2009,Struer,Råge,Kragefugle,858,1062
2009,Struer,Skarv,Kragefugle,1,1062
2009,Struer,Måge,Måger,123,245
2009,Struer,Sildemåge,Måger,1,245
2009,Struer,Svartbag,Måger,30,245
2009,Struer,Sølvmåge,Måger,91,245
2009,Struer,Ringdue,Duer,239,300
2009,Struer,Tyrkerdue,Duer,61,300
2009,Svendborg,Agerhøne,Hønsefugle,168,21249
2009,Svendborg,Fasan,Hønsefugle,21081,21249
2009,Svendborg,Andre dykænder,Andefugle,261,17511
2009,Svendborg,Andre svømmeænder,Andefugle,1401,17511
2009,Svendborg,Atlingand,Andefugle,1,17511
2009,Svendborg,Bjergand,Andefugle,3,17511
2009,Svendborg,Ederfugl,Andefugle,1847,17511
2009,Svendborg,Fløjlsand,Andefugle,14,17511
2009,Svendborg,Gråand,Andefugle,12340,17511
2009,Svendborg,Havlit,Andefugle,12,17511
2009,Svendborg,Hvinand,Andefugle,86,17511
2009,Svendborg,Knarand,Andefugle,13,17511
2009,Svendborg,Krikand,Andefugle,851,17511
2009,Svendborg,Pibeand,Andefugle,443,17511
2009,Svendborg,Skeand,Andefugle,22,17511
2009,Svendborg,Sortand,Andefugle,47,17511
2009,Svendborg,Spidsand,Andefugle,71,17511
2009,Svendborg,Stor skallesluger,Andefugle,6,17511
2009,Svendborg,Taffeland,Andefugle,7,17511
2009,Svendborg,Toppet skallesluger,Andefugle,12,17511
2009,Svendborg,Troldand,Andefugle,74,17511
2009,Svendborg,Blisgås,Gæs,12,1588
2009,Svendborg,Canadagås,Gæs,27,1588
2009,Svendborg,Grågås,Gæs,746,1588
2009,Svendborg,Gås,Gæs,794,1588
2009,Svendborg,Kortnæbbet gås,Gæs,9,1588
2009,Svendborg,Sædgås,Gæs,0,1588
2009,Svendborg,Blishøne,Vadefugle,212,920
2009,Svendborg,Dobbeltbekkasin,Vadefugle,21,920
2009,Svendborg,Skovsneppe,Vadefugle,687,920
2009,Svendborg,Dådyr,Hovdyr,97,829
2009,Svendborg,Krondyr,Hovdyr,1,829
2009,Svendborg,Rådyr,Hovdyr,731,829
2009,Svendborg,Sika,Hovdyr,0,829
2009,Svendborg,Hare,Støttetandede,709,709
2009,Svendborg,Kanin,Støttetandede,0,709
2009,Svendborg,Husmår,Rovdyr,124,503
2009,Svendborg,Ilder,Rovdyr,29,503
2009,Svendborg,Ræv,Rovdyr,350,503
2009,Svendborg,Husskade,Kragefugle,189,2925
2009,Svendborg,Krage,Kragefugle,1157,2925
2009,Svendborg,Råge,Kragefugle,1521,2925
2009,Svendborg,Skarv,Kragefugle,58,2925
2009,Svendborg,Måge,Måger,176,352
2009,Svendborg,Sildemåge,Måger,2,352
2009,Svendborg,Svartbag,Måger,43,352
2009,Svendborg,Sølvmåge,Måger,131,352
2009,Svendborg,Ringdue,Duer,4846,4894
2009,Svendborg,Tyrkerdue,Duer,48,4894
2009,Syddjurs,Agerhøne,Hønsefugle,345,9029
2009,Syddjurs,Fasan,Hønsefugle,8684,9029
2009,Syddjurs,Andre dykænder,Andefugle,839,11719
2009,Syddjurs,Andre svømmeænder,Andefugle,761,11719
2009,Syddjurs,Atlingand,Andefugle,1,11719
2009,Syddjurs,Bjergand,Andefugle,9,11719
2009,Syddjurs,Ederfugl,Andefugle,1504,11719
2009,Syddjurs,Fløjlsand,Andefugle,45,11719
2009,Syddjurs,Gråand,Andefugle,7015,11719
2009,Syddjurs,Havlit,Andefugle,37,11719
2009,Syddjurs,Hvinand,Andefugle,278,11719
2009,Syddjurs,Knarand,Andefugle,7,11719
2009,Syddjurs,Krikand,Andefugle,462,11719
2009,Syddjurs,Pibeand,Andefugle,241,11719
2009,Syddjurs,Skeand,Andefugle,12,11719
2009,Syddjurs,Sortand,Andefugle,151,11719
2009,Syddjurs,Spidsand,Andefugle,39,11719
2009,Syddjurs,Stor skallesluger,Andefugle,20,11719
2009,Syddjurs,Taffeland,Andefugle,21,11719
2009,Syddjurs,Toppet skallesluger,Andefugle,39,11719
2009,Syddjurs,Troldand,Andefugle,238,11719
2009,Syddjurs,Blisgås,Gæs,15,848
2009,Syddjurs,Canadagås,Gæs,22,848
2009,Syddjurs,Grågås,Gæs,285,848
2009,Syddjurs,Gås,Gæs,424,848
2009,Syddjurs,Kortnæbbet gås,Gæs,99,848
2009,Syddjurs,Sædgås,Gæs,3,848
2009,Syddjurs,Blishøne,Vadefugle,110,1187
2009,Syddjurs,Dobbeltbekkasin,Vadefugle,260,1187
2009,Syddjurs,Skovsneppe,Vadefugle,817,1187
2009,Syddjurs,Dådyr,Hovdyr,138,3258
2009,Syddjurs,Krondyr,Hovdyr,261,3258
2009,Syddjurs,Rådyr,Hovdyr,2855,3258
2009,Syddjurs,Sika,Hovdyr,4,3258
2009,Syddjurs,Hare,Støttetandede,389,389
2009,Syddjurs,Kanin,Støttetandede,0,389
2009,Syddjurs,Husmår,Rovdyr,45,853
2009,Syddjurs,Ilder,Rovdyr,16,853
2009,Syddjurs,Ræv,Rovdyr,792,853
2009,Syddjurs,Husskade,Kragefugle,355,2762
2009,Syddjurs,Krage,Kragefugle,1382,2762
2009,Syddjurs,Råge,Kragefugle,985,2762
2009,Syddjurs,Skarv,Kragefugle,40,2762
2009,Syddjurs,Måge,Måger,830,1660
2009,Syddjurs,Sildemåge,Måger,9,1660
2009,Syddjurs,Svartbag,Måger,204,1660
2009,Syddjurs,Sølvmåge,Måger,617,1660
2009,Syddjurs,Ringdue,Duer,1327,1339
2009,Syddjurs,Tyrkerdue,Duer,12,1339
2009,Sønderborg,Agerhøne,Hønsefugle,183,2602
2009,Sønderborg,Fasan,Hønsefugle,2419,2602
2009,Sønderborg,Andre dykænder,Andefugle,284,7076
2009,Sønderborg,Andre svømmeænder,Andefugle,597,7076
2009,Sønderborg,Atlingand,Andefugle,1,7076
2009,Sønderborg,Bjergand,Andefugle,3,7076
2009,Sønderborg,Ederfugl,Andefugle,1024,7076
2009,Sønderborg,Fløjlsand,Andefugle,15,7076
2009,Sønderborg,Gråand,Andefugle,4291,7076
2009,Sønderborg,Havlit,Andefugle,13,7076
2009,Sønderborg,Hvinand,Andefugle,94,7076
2009,Sønderborg,Knarand,Andefugle,5,7076
2009,Sønderborg,Krikand,Andefugle,363,7076
2009,Sønderborg,Pibeand,Andefugle,189,7076
2009,Sønderborg,Skeand,Andefugle,9,7076
2009,Sønderborg,Sortand,Andefugle,51,7076
2009,Sønderborg,Spidsand,Andefugle,30,7076
2009,Sønderborg,Stor skallesluger,Andefugle,7,7076
2009,Sønderborg,Taffeland,Andefugle,7,7076
2009,Sønderborg,Toppet skallesluger,Andefugle,13,7076
2009,Sønderborg,Troldand,Andefugle,80,7076
2009,Sønderborg,Blisgås,Gæs,19,1075
2009,Sønderborg,Canadagås,Gæs,27,1075
2009,Sønderborg,Grågås,Gæs,361,1075
2009,Sønderborg,Gås,Gæs,538,1075
2009,Sønderborg,Kortnæbbet gås,Gæs,126,1075
2009,Sønderborg,Sædgås,Gæs,4,1075
2009,Sønderborg,Blishøne,Vadefugle,72,429
2009,Sønderborg,Dobbeltbekkasin,Vadefugle,28,429
2009,Sønderborg,Skovsneppe,Vadefugle,329,429
2009,Sønderborg,Dådyr,Hovdyr,21,904
2009,Sønderborg,Krondyr,Hovdyr,5,904
2009,Sønderborg,Rådyr,Hovdyr,878,904
2009,Sønderborg,Sika,Hovdyr,0,904
2009,Sønderborg,Hare,Støttetandede,697,804
2009,Sønderborg,Kanin,Støttetandede,107,804
2009,Sønderborg,Husmår,Rovdyr,57,372
2009,Sønderborg,Ilder,Rovdyr,0,372
2009,Sønderborg,Ræv,Rovdyr,315,372
2009,Sønderborg,Husskade,Kragefugle,35,885
2009,Sønderborg,Krage,Kragefugle,488,885
2009,Sønderborg,Råge,Kragefugle,360,885
2009,Sønderborg,Skarv,Kragefugle,2,885
2009,Sønderborg,Måge,Måger,280,560
2009,Sønderborg,Sildemåge,Måger,3,560
2009,Sønderborg,Svartbag,Måger,69,560
2009,Sønderborg,Sølvmåge,Måger,208,560
2009,Sønderborg,Ringdue,Duer,445,447
2009,Sønderborg,Tyrkerdue,Duer,2,447
2009,Thisted,Agerhøne,Hønsefugle,155,1065
2009,Thisted,Fasan,Hønsefugle,910,1065
2009,Thisted,Andre dykænder,Andefugle,663,13363
2009,Thisted,Andre svømmeænder,Andefugle,3492,13363
2009,Thisted,Atlingand,Andefugle,4,13363
2009,Thisted,Bjergand,Andefugle,7,13363
2009,Thisted,Ederfugl,Andefugle,10,13363
2009,Thisted,Fløjlsand,Andefugle,36,13363
2009,Thisted,Gråand,Andefugle,5042,13363
2009,Thisted,Havlit,Andefugle,30,13363
2009,Thisted,Hvinand,Andefugle,220,13363
2009,Thisted,Knarand,Andefugle,32,13363
2009,Thisted,Krikand,Andefugle,2121,13363
2009,Thisted,Pibeand,Andefugle,1104,13363
2009,Thisted,Skeand,Andefugle,54,13363
2009,Thisted,Sortand,Andefugle,120,13363
2009,Thisted,Spidsand,Andefugle,177,13363
2009,Thisted,Stor skallesluger,Andefugle,15,13363
2009,Thisted,Taffeland,Andefugle,17,13363
2009,Thisted,Toppet skallesluger,Andefugle,31,13363
2009,Thisted,Troldand,Andefugle,188,13363
2009,Thisted,Blisgås,Gæs,179,9996
2009,Thisted,Canadagås,Gæs,254,9996
2009,Thisted,Grågås,Gæs,3354,9996
2009,Thisted,Gås,Gæs,4998,9996
2009,Thisted,Kortnæbbet gås,Gæs,1171,9996
2009,Thisted,Sædgås,Gæs,40,9996
2009,Thisted,Blishøne,Vadefugle,48,3363
2009,Thisted,Dobbeltbekkasin,Vadefugle,717,3363
2009,Thisted,Skovsneppe,Vadefugle,2598,3363
2009,Thisted,Dådyr,Hovdyr,6,2149
2009,Thisted,Krondyr,Hovdyr,238,2149
2009,Thisted,Rådyr,Hovdyr,1905,2149
2009,Thisted,Sika,Hovdyr,0,2149
2009,Thisted,Hare,Støttetandede,500,500
2009,Thisted,Kanin,Støttetandede,0,500
2009,Thisted,Husmår,Rovdyr,89,601
2009,Thisted,Ilder,Rovdyr,14,601
2009,Thisted,Ræv,Rovdyr,498,601
2009,Thisted,Husskade,Kragefugle,179,1144
2009,Thisted,Krage,Kragefugle,460,1144
2009,Thisted,Råge,Kragefugle,436,1144
2009,Thisted,Skarv,Kragefugle,69,1144
2009,Thisted,Måge,Måger,267,534
2009,Thisted,Sildemåge,Måger,3,534
2009,Thisted,Svartbag,Måger,66,534
2009,Thisted,Sølvmåge,Måger,198,534
2009,Thisted,Ringdue,Duer,1474,1500
2009,Thisted,Tyrkerdue,Duer,26,1500
2009,Tårnby,Agerhøne,Hønsefugle,0,190
2009,Tårnby,Fasan,Hønsefugle,190,190
2009,Tårnby,Andre dykænder,Andefugle,28,1609
2009,Tårnby,Andre svømmeænder,Andefugle,549,1609
2009,Tårnby,Atlingand,Andefugle,1,1609
2009,Tårnby,Bjergand,Andefugle,0,1609
2009,Tårnby,Ederfugl,Andefugle,10,1609
2009,Tårnby,Fløjlsand,Andefugle,2,1609
2009,Tårnby,Gråand,Andefugle,444,1609
2009,Tårnby,Havlit,Andefugle,1,1609
2009,Tårnby,Hvinand,Andefugle,9,1609
2009,Tårnby,Knarand,Andefugle,5,1609
2009,Tårnby,Krikand,Andefugle,333,1609
2009,Tårnby,Pibeand,Andefugle,174,1609
2009,Tårnby,Skeand,Andefugle,9,1609
2009,Tårnby,Sortand,Andefugle,5,1609
2009,Tårnby,Spidsand,Andefugle,28,1609
2009,Tårnby,Stor skallesluger,Andefugle,1,1609
2009,Tårnby,Taffeland,Andefugle,1,1609
2009,Tårnby,Toppet skallesluger,Andefugle,1,1609
2009,Tårnby,Troldand,Andefugle,8,1609
2009,Tårnby,Blisgås,Gæs,14,600
2009,Tårnby,Canadagås,Gæs,46,600
2009,Tårnby,Grågås,Gæs,238,600
2009,Tårnby,Gås,Gæs,300,600
2009,Tårnby,Kortnæbbet gås,Gæs,0,600
2009,Tårnby,Sædgås,Gæs,2,600
2009,Tårnby,Blishøne,Vadefugle,0,67
2009,Tårnby,Dobbeltbekkasin,Vadefugle,34,67
2009,Tårnby,Skovsneppe,Vadefugle,33,67
2009,Tårnby,Dådyr,Hovdyr,167,191
2009,Tårnby,Krondyr,Hovdyr,0,191
2009,Tårnby,Rådyr,Hovdyr,24,191
2009,Tårnby,Sika,Hovdyr,0,191
2009,Tårnby,Hare,Støttetandede,198,198
2009,Tårnby,Kanin,Støttetandede,0,198
2009,Tårnby,Husmår,Rovdyr,0,46
2009,Tårnby,Ilder,Rovdyr,0,46
2009,Tårnby,Ræv,Rovdyr,46,46
2009,Tårnby,Husskade,Kragefugle,304,446
2009,Tårnby,Krage,Kragefugle,109,446
2009,Tårnby,Råge,Kragefugle,1,446
2009,Tårnby,Skarv,Kragefugle,32,446
2009,Tårnby,Måge,Måger,358,716
2009,Tårnby,Sildemåge,Måger,4,716
2009,Tårnby,Svartbag,Måger,88,716
2009,Tårnby,Sølvmåge,Måger,266,716
2009,Tårnby,Ringdue,Duer,1210,1257
2009,Tårnby,Tyrkerdue,Duer,47,1257
2009,Tønder,Agerhøne,Hønsefugle,1161,5037
2009,Tønder,Fasan,Hønsefugle,3876,5037
2009,Tønder,Andre dykænder,Andefugle,595,22720
2009,Tønder,Andre svømmeænder,Andefugle,6060,22720
2009,Tønder,Atlingand,Andefugle,6,22720
2009,Tønder,Bjergand,Andefugle,7,22720
2009,Tønder,Ederfugl,Andefugle,152,22720
2009,Tønder,Fløjlsand,Andefugle,32,22720
2009,Tønder,Gråand,Andefugle,9257,22720
2009,Tønder,Havlit,Andefugle,27,22720
2009,Tønder,Hvinand,Andefugle,197,22720
2009,Tønder,Knarand,Andefugle,56,22720
2009,Tønder,Krikand,Andefugle,3681,22720
2009,Tønder,Pibeand,Andefugle,1916,22720
2009,Tønder,Skeand,Andefugle,95,22720
2009,Tønder,Sortand,Andefugle,107,22720
2009,Tønder,Spidsand,Andefugle,307,22720
2009,Tønder,Stor skallesluger,Andefugle,14,22720
2009,Tønder,Taffeland,Andefugle,15,22720
2009,Tønder,Toppet skallesluger,Andefugle,28,22720
2009,Tønder,Troldand,Andefugle,168,22720
2009,Tønder,Blisgås,Gæs,135,7533
2009,Tønder,Canadagås,Gæs,191,7533
2009,Tønder,Grågås,Gæs,2528,7533
2009,Tønder,Gås,Gæs,3767,7533
2009,Tønder,Kortnæbbet gås,Gæs,882,7533
2009,Tønder,Sædgås,Gæs,30,7533
2009,Tønder,Blishøne,Vadefugle,74,4266
2009,Tønder,Dobbeltbekkasin,Vadefugle,758,4266
2009,Tønder,Skovsneppe,Vadefugle,3434,4266
2009,Tønder,Dådyr,Hovdyr,23,2507
2009,Tønder,Krondyr,Hovdyr,98,2507
2009,Tønder,Rådyr,Hovdyr,2386,2507
2009,Tønder,Sika,Hovdyr,0,2507
2009,Tønder,Hare,Støttetandede,1444,1468
2009,Tønder,Kanin,Støttetandede,24,1468
2009,Tønder,Husmår,Rovdyr,35,1411
2009,Tønder,Ilder,Rovdyr,6,1411
2009,Tønder,Ræv,Rovdyr,1370,1411
2009,Tønder,Husskade,Kragefugle,148,2825
2009,Tønder,Krage,Kragefugle,490,2825
2009,Tønder,Råge,Kragefugle,2183,2825
2009,Tønder,Skarv,Kragefugle,4,2825
2009,Tønder,Måge,Måger,282,564
2009,Tønder,Sildemåge,Måger,3,564
2009,Tønder,Svartbag,Måger,69,564
2009,Tønder,Sølvmåge,Måger,210,564
2009,Tønder,Ringdue,Duer,948,981
2009,Tønder,Tyrkerdue,Duer,33,981
2009,Vallensbæk,Agerhøne,Hønsefugle,1,440
2009,Vallensbæk,Fasan,Hønsefugle,439,440
2009,Vallensbæk,Andre dykænder,Andefugle,0,333
2009,Vallensbæk,Andre svømmeænder,Andefugle,11,333
2009,Vallensbæk,Atlingand,Andefugle,0,333
2009,Vallensbæk,Bjergand,Andefugle,0,333
2009,Vallensbæk,Ederfugl,Andefugle,23,333
2009,Vallensbæk,Fløjlsand,Andefugle,0,333
2009,Vallensbæk,Gråand,Andefugle,288,333
2009,Vallensbæk,Havlit,Andefugle,0,333
2009,Vallensbæk,Hvinand,Andefugle,0,333
2009,Vallensbæk,Knarand,Andefugle,0,333
2009,Vallensbæk,Krikand,Andefugle,7,333
2009,Vallensbæk,Pibeand,Andefugle,3,333
2009,Vallensbæk,Skeand,Andefugle,0,333
2009,Vallensbæk,Sortand,Andefugle,0,333
2009,Vallensbæk,Spidsand,Andefugle,1,333
2009,Vallensbæk,Stor skallesluger,Andefugle,0,333
2009,Vallensbæk,Taffeland,Andefugle,0,333
2009,Vallensbæk,Toppet skallesluger,Andefugle,0,333
2009,Vallensbæk,Troldand,Andefugle,0,333
2009,Vallensbæk,Blisgås,Gæs,5,212
2009,Vallensbæk,Canadagås,Gæs,16,212
2009,Vallensbæk,Grågås,Gæs,84,212
2009,Vallensbæk,Gås,Gæs,106,212
2009,Vallensbæk,Kortnæbbet gås,Gæs,0,212
2009,Vallensbæk,Sædgås,Gæs,1,212
2009,Vallensbæk,Blishøne,Vadefugle,4,27
2009,Vallensbæk,Dobbeltbekkasin,Vadefugle,1,27
2009,Vallensbæk,Skovsneppe,Vadefugle,22,27
2009,Vallensbæk,Dådyr,Hovdyr,0,17
2009,Vallensbæk,Krondyr,Hovdyr,0,17
2009,Vallensbæk,Rådyr,Hovdyr,17,17
2009,Vallensbæk,Sika,Hovdyr,0,17
2009,Vallensbæk,Hare,Støttetandede,18,18
2009,Vallensbæk,Kanin,Støttetandede,0,18
2009,Vallensbæk,Husmår,Rovdyr,20,66
2009,Vallensbæk,Ilder,Rovdyr,1,66
2009,Vallensbæk,Ræv,Rovdyr,45,66
2009,Vallensbæk,Husskade,Kragefugle,164,336
2009,Vallensbæk,Krage,Kragefugle,123,336
2009,Vallensbæk,Råge,Kragefugle,49,336
2009,Vallensbæk,Skarv,Kragefugle,0,336
2009,Vallensbæk,Måge,Måger,16,32
2009,Vallensbæk,Sildemåge,Måger,0,32
2009,Vallensbæk,Svartbag,Måger,4,32
2009,Vallensbæk,Sølvmåge,Måger,12,32
2009,Vallensbæk,Ringdue,Duer,221,221
2009,Vallensbæk,Tyrkerdue,Duer,0,221
2009,Varde,Agerhøne,Hønsefugle,773,2974
2009,Varde,Fasan,Hønsefugle,2201,2974
2009,Varde,Andre dykænder,Andefugle,211,13529
2009,Varde,Andre svømmeænder,Andefugle,4212,13529
2009,Varde,Atlingand,Andefugle,4,13529
2009,Varde,Bjergand,Andefugle,2,13529
2009,Varde,Ederfugl,Andefugle,40,13529
2009,Varde,Fløjlsand,Andefugle,11,13529
2009,Varde,Gråand,Andefugle,4645,13529
2009,Varde,Havlit,Andefugle,9,13529
2009,Varde,Hvinand,Andefugle,70,13529
2009,Varde,Knarand,Andefugle,39,13529
2009,Varde,Krikand,Andefugle,2558,13529
2009,Varde,Pibeand,Andefugle,1331,13529
2009,Varde,Skeand,Andefugle,66,13529
2009,Varde,Sortand,Andefugle,38,13529
2009,Varde,Spidsand,Andefugle,213,13529
2009,Varde,Stor skallesluger,Andefugle,5,13529
2009,Varde,Taffeland,Andefugle,5,13529
2009,Varde,Toppet skallesluger,Andefugle,10,13529
2009,Varde,Troldand,Andefugle,60,13529
2009,Varde,Blisgås,Gæs,23,1258
2009,Varde,Canadagås,Gæs,32,1258
2009,Varde,Grågås,Gæs,422,1258
2009,Varde,Gås,Gæs,629,1258
2009,Varde,Kortnæbbet gås,Gæs,147,1258
2009,Varde,Sædgås,Gæs,5,1258
2009,Varde,Blishøne,Vadefugle,42,5411
2009,Varde,Dobbeltbekkasin,Vadefugle,606,5411
2009,Varde,Skovsneppe,Vadefugle,4763,5411
2009,Varde,Dådyr,Hovdyr,22,3157
2009,Varde,Krondyr,Hovdyr,589,3157
2009,Varde,Rådyr,Hovdyr,2545,3157
2009,Varde,Sika,Hovdyr,1,3157
2009,Varde,Hare,Støttetandede,727,750
2009,Varde,Kanin,Støttetandede,23,750
2009,Varde,Husmår,Rovdyr,49,1329
2009,Varde,Ilder,Rovdyr,24,1329
2009,Varde,Ræv,Rovdyr,1256,1329
2009,Varde,Husskade,Kragefugle,474,1971
2009,Varde,Krage,Kragefugle,892,1971
2009,Varde,Råge,Kragefugle,505,1971
2009,Varde,Skarv,Kragefugle,100,1971
2009,Varde,Måge,Måger,419,837
2009,Varde,Sildemåge,Måger,4,837
2009,Varde,Svartbag,Måger,103,837
